name,city,state,lat,lng
Sterling / Old Ox Rd,Sterling,VA,38.978,-77.4095
Takoma Park / Holton Lane,Takoma Park,MD,38.9864,-76.9852
Towson / Gleneagles Ct,Towson,MD,39.4017,-76.5752
Waldorf / Pierce Rd,Waldorf,MD,38.6493,-76.8882
Westminster / Baltimore Blvd,Westminster,MD,39.5528,-76.9538
Woodbridge / Richmond Hwy,Woodbridge,VA,38.6289,-77.2767
Bethesda / Westbard Ave,Bethesda,MD,38.9624,-77.1057
Baltimore / Taylor Ave,Baltimore,MD,39.3836,-76.5666
Bowie / N.E. Crain Hwy,Bowie,MD,38.9036,-76.7182
Arnold / Ritchie Hwy,Arnold,MD,39.0308,-76.5064
Fairfax / Draper Dr,Fairfax,VA,38.8652,-77.2818
Fairfax / Pickett Rd,Fairfax,VA,38.8468,-77.272
College Park / Branchville Rd,College Park,MD,38.9988,-76.9209
Mesa / Signal Butte Rd,Mesa,AZ,33.3392,-111.601
Schaumburg / 2401 Palmer Dr,Schaumburg,IL,42.072,-88.0614
Olympia/Stoll Rd SE & Lilly Rd,Olympia,WA,47.0456,-122.846
Escondido / Brotherton Rd,Escondido,CA,33.0942,-117.071
Houston / Clay Rd,Houston,TX,29.8333,-95.6592
Las Vegas / S Eastern Ave,Las Vegas,NV,36.0147,-115.117
Las Vegas/W Rome Blvd,Las Vegas,NV,36.2794,-115.283
Las Vegas/W Rush Ave,Las Vegas,NV,36.0006,-115.206
Carlsbad / Caribou Ct,Carlsbad,CA,33.1402,-117.254
Herriman / W Ashfield Drive,Herriman,UT,40.5218,-112.013
Orem / S Geneva Rd,Orem,UT,40.278,-111.731
White BearLk/Leibel St,White Bear Lake,MN,45.1207,-93.0015
San Antonio / Blanco Rd,San Antonio,TX,29.6229,-98.5147
Jacksonville / San Pablo Rd S,Jacksonville,FL,30.2896,-81.4371
Columbia / Hampton St,Columbia,SC,34.0017,-81.0482
Raleigh / Alexander Town Blvd,Raleigh,NC,35.9126,-78.7703
Chamblee / Savoy Dr & Dunwoody,Chamblee,GA,33.9193,-84.3142
Johns Creek /Medlock Bridge Rd,Johns Creek,GA,34.055,-84.1759
Northglenn / E 104th Ave,Northglenn,CO,39.8859,-104.96
Fishers / Britton Park Rd,Fishers,IN,39.9903,-86.0081
Noblesville / Bataan Court,Noblesville,IN,40.0427,-86.0567
Westfield / Foundation Pkwy,Westfield,IN,40.0374,-86.1453
Glen Allen / Nuckols Rd,Glen Allen,VA,37.6887,-77.5928
Mechanicsville/Rutland CtrBlvd,Mechanicsville,VA,37.6563,-77.4033
Fort Mill / Fort Mill Pkwy,Fort Mill,SC,34.9818,-80.9201
Indian Trl/Indian Trl Fairview,Indian Trail,NC,35.0954,-80.6447
Winter Park & Howell Brnh Rd,Winter Park,FL,28.6221,-81.3152
N.Richland Hills/Davis & Hwy26,No Richland Hills,TX,32.8362,-97.2146
Marietta/Canton Rd & Sylvan Dr,Marietta,GA,34.005,-84.5264
Smyrna / Beech Haven Trail,Atlanta,GA,33.8449,-84.4862
Wake Forest / Capital Blvd,Wake Forest,NC,35.9202,-78.5437
Rolling Meadows / Lois Dr,Rolling Meadows,IL,42.0536,-88.0096
Gresham / Burnside-Ruby Jct,Gresham,OR,45.5149,-122.46
Jacksonville/University Blvd W,Jacksonville,FL,30.2749,-81.6078
Spring/Louetta Rd & Ella Bl,Spring,TX,30.0462,-95.4775
Cypress/8300 Fry & Longenbaugh,Cypress,TX,29.9003,-95.7207
Cypress/12906 Fry Rd & Mound,Cypress,TX,29.9681,-95.702
Katy/Morton Rnch Rd &GrandPkwy,Katy,TX,29.8169,-95.775
Houston/Hwy6S&BelairMissionBnd,Houston,TX,29.7074,-95.6441
Concord/Arnold Industrial Pl,Concord,CA,38.0024,-122.043
Rockville / E. Gude Dr,Rockville,MD,39.1059,-77.1472
Bradenton / Cortez Road W,Bradenton,FL,27.4627,-82.572
San Antonio/NW Loop410&Bandera,San Antonio,TX,29.4744,-98.6102
Anaheim / 91 Fwy / La Palma,Anaheim,CA,33.8587,-117.812
Spring Valley/125 & Sweetwater,Spring Valley,CA,32.7164,-117.013
Fort Myers / S Cleveland Ave,Fort Myers,FL,26.5685,-81.8727
Littleton/ Kipling &Centennial,Littleton,CO,39.5677,-105.111
Newark / Cedar Blvd,Newark,CA,37.5341,-122.012
Falls Church/Columbia Pike&VA7,Falls Church,VA,38.8496,-77.1304
Fairfax/Lee Highway & Industry,Fairfax,VA,38.8729,-77.2409
Wheatridge / Ward Rd. & I70,Wheat Ridge,CO,39.7792,-105.137
Huntington Bch/ Gothard&Talbrt,Huntington Beach,CA,33.7016,-117.999
Fort Worth / McCart & I-20,Fort Worth,TX,32.6703,-97.3549
ClairemontMesa/Convoy&Raytheon,San Diego,CA,32.8311,-117.151
Houston/Millridge N Dr & Jones,Houston,TX,29.9552,-95.5842
Woodbridge/Jefferson Davis Hwy,Woodbridge,VA,38.6466,-77.2628
Mountainside / US Hwy 22,Mountainside,NJ,40.6834,-74.3392
Woodbridge/Old Bridge&Lotte Dr,Woodbridge,VA,38.6736,-77.2574
Huntington Beach/Bolsa Ave,Huntington Beach,CA,33.7439,-118.032
Edison / Old Post Road,Edison,NJ,40.5101,-74.3847
Northridge / Parthenia St,Northridge,CA,34.2292,-118.55
Brick Township / Brick Blvd,Brick,NJ,40.0288,-74.1451
Stone Mtn Hwy & E Park,Stone Mountain,GA,33.8236,-84.1167
Hyattsville/ Chillum Road,Hyattsville,MD,38.9533,-76.9711
Union City / Alvarado Niles Rd,Union City,CA,37.5926,-122.036
Oak Park / Greenfield Rd,Oak Park,MI,42.4473,-83.1989
Tujunga / Foothill Blvd S.,Tujunga,CA,34.2429,-118.271
Montgomery / W FM-1097,Montgomery,TX,30.4112,-95.6976
Spring / Birnham Woods Dr,Spring,TX,30.1164,-95.3851
Houston / E Sam Houston Pkwy,Houston,TX,29.9205,-95.1987
Beaumont / Delaware St,Beaumont,TX,30.1052,-94.1718
Manvel / County Rd 58,Manvel,TX,29.5125,-95.4116
Augusta / Columbia Road,Augusta,GA,33.5084,-82.1106
Elgin/Sanders Bluff Ln,Elgin,SC,34.1013,-80.8289
Greenville/McAlister & Legrand,Greenville,SC,34.8361,-82.3681
Chattanooga / Dayton Blvd,Chattanooga,TN,35.0758,-85.3203
Chattanooga/Carter St & W Main,Chattanooga,TN,35.0392,-85.3146
Nashville / 3rd Ave S,Nashville,TN,36.1517,-86.77
Wylie / Woodbridge Pkwy,Wylie,TX,33.0076,-96.5754
Irving / Esters Blvd,Irving,TX,32.9093,-97.0077
Pasadena/Sam Houston (Acq10/19,Pasadena,TX,29.6628,-95.1565
Cincinnati / Eastgate Blvd,Cincinnati,OH,39.1058,-84.2754
St Peters/ Mid Rivers Mall Cir,Saint Peters,MO,38.795,-90.6123
Chattanooga / Hamilton Pl Blvd,Chattanooga,TN,35.0352,-85.1623
Beaumont / N Dowlen Rd,Beaumont,TX,30.122,-94.1634
Englewood / E Mineral Ave,Englewood,CO,39.5731,-104.807
Fort Worth / W Rendon Crowley,Burleson,TX,32.5769,-97.3279
Lenexa/11925 Santa Fe Trail Dr,Lenexa,KS,38.9706,-94.7231
Pantego / W Park Row Dr,Pantego,TX,32.7205,-97.1427
Kansas City / E US Hwy 40,Kansas City,MO,39.0367,-94.4104
Dallas/ Avery St & Hardwick St,Dallas,TX,32.7697,-96.8254
Irving / Longhorn Dr & SH 114,Irving,TX,32.8993,-96.9808
Fort Worth/Stella St & S Fwy,Fort Worth,TX,32.7412,-97.3211
Lees Summit/NE Douglas St,Lees Summit,MO,38.9386,-94.3817
Richmond / FM 1093,Richmond,TX,29.7039,-95.7408
Colorado Springs/Janitell Rd,Colorado Springs,CO,38.7941,-104.789
Colorado Springs/E Pikes Peak,Colorado Springs,CO,38.8317,-104.758
Dallas / Alpha Rd,Dallas,TX,32.9335,-96.8049
The Colony /Main St,The Colony,TX,33.1044,-96.8913
Plano / West Plano Pkwy,Plano,TX,33.0097,-96.7656
Irving/W Walnut Hill Ln,Irving,TX,32.8673,-96.9764
Dallas/S Hampton Rd,Dallas,TX,32.6381,-96.8568
Euless/Post Oak Blvd,Euless,TX,32.8206,-97.0726
Arlington/Burney Rd,Arlington,TX,32.7789,-97.0625
St Paul/W Lafayette FrontageRd,St Paul,MN,44.9372,-93.0749
Golden Valley/10th Ave North,Golden Valley,MN,44.9888,-93.3823
Surprise/N El Mirage Rd,Surprise,AZ,33.6374,-112.325
Richardson/E Buckingham Rd,Richardson,TX,32.9345,-96.7334
Durham / US-70,Durham,NC,35.9329,-78.808
Cary / NC-55,Cary,NC,35.7697,-78.8748
Durham / NC-751,Durham,NC,35.9173,-78.96
Morrisville / Hopson Rd,Morrisville,NC,35.8764,-78.8533
Durham / Holloway St,Durham,NC,35.9899,-78.8581
Parker/Parker Rd & Chambers Rd,Parker,CO,39.5209,-104.817
Lakewood/599 Sheridan Bl & 6th,Lakewood,CO,39.7248,-105.054
San Antonio / Potranco Rd,San Antonio,TX,29.4348,-98.6921
San Antonio / Vista del Norte,San Antonio,TX,29.5597,-98.5119
San Antonio / N Panam Expy,San Antonio,TX,29.4377,-98.4743
San Antonio/ 1062 NE Loop 410,San Antonio,TX,29.5153,-98.4552
Houston / Old Spanish Trail,Houston,TX,29.6999,-95.3803
Tampa / W Gandy Blvd,Tampa,FL,27.8938,-82.5245
Live Oak/N Loop 1604E &Lookout,Live Oak,TX,29.582,-98.3438
San Antonio/2606 Thousand Oaks,San Antonio,TX,29.5839,-98.449
San Antonio/Ingram Rd & TX 151,San Antonio,TX,29.4403,-98.6576
San Antonio / Vance Jackson Rd,San Antonio,TX,29.5199,-98.5346
San Antonio/Hwy 281 &Stone Oak,San Antonio,TX,29.6556,-98.4513
Federal Way/SW 356th St,Federal Way,WA,47.2832,-122.36
Inver Grove Hts/S Robert Trail,Inver Grove Heights,MN,44.8094,-93.103
Cheswick/Route 910,Cheswick,PA,40.5571,-79.8537
Beaumont / TX-105,Beaumont,TX,30.1342,-94.214
Noblesville / Greenfield Ave,Noblesville,IN,40.0144,-85.974
Flower Mound / Stonecrest Rd,Argyle,TX,33.0746,-97.2018
Fuquay-Varina/S NC55 Hw & Pine,Fuquay-Varina,NC,35.5706,-78.7552
Murphy / N Murphy Rd,Murphy,TX,33.0325,-96.6127
Salisbury / Grace Church Rd,Salisbury,NC,35.615,-80.5363
Hamilton/Anchor Dr,Hamilton,OH,39.3901,-84.5137
Milton / Highway 90,Milton,FL,30.6019,-87.0859
Brighton / S 50th Ave,Brighton,CO,39.9856,-104.751
Mobile / 6411 Moffett Rd,Mobile,AL,30.7503,-88.193
Austin / S I-35 Frontage Rd,Austin,TX,30.2062,-97.7569
Greer / Boiling Springs Rd,Greer,SC,34.8638,-82.2801
Greenville / Woodruff Rd,Greenville,SC,34.8197,-82.2728
Suwanee / Northbrook Pkwy,Suwanee,GA,34.0207,-84.055
Spring Hill/Main St Buckner,Spring Hill,TN,35.7877,-86.911
Pensacola / Bauer Rd,Pensacola,FL,30.3379,-87.4028
Phoenix / N North Valley Pkwy,Phoenix,AZ,33.8026,-112.129
Phoenix / N 16th St,Phoenix,AZ,33.4865,-112.047
Gilbert / S Gilbert Rd,Gilbert,AZ,33.3378,-111.791
Gilbert / E Ray Rd,Gilbert,AZ,33.321,-111.748
Blue Springs / S 7 Hwy,Blue Springs,MO,39.0104,-94.2732
Ocala / 310 NE 25th Ave,Ocala,FL,29.1912,-82.1038
Ocala / 4701 SE Maricamp Rd,Ocala,FL,29.1481,-82.0697
Ocala / SE Lake Weir Ave,Ocala,FL,29.1508,-82.1171
Ocala / 2930 SE 58th Ave,Ocala,FL,29.1591,-82.0541
Ocala / 5170 SE 58th Ave,Ocala,FL,29.1355,-82.054
Ocala / 13150 W Highway 40,Ocala,FL,29.1701,-82.3353
Belleview / SE 102nd Pl,Belleview,FL,29.0737,-82.0699
Ocala / 62nd Ave,Ocala,FL,29.1143,-82.2229
Ocala / W Hwy 326,Ocala,FL,29.2665,-82.1784
Ocala / 4500 W Hwy 40,Ocala,FL,29.1849,-82.1957
Ocala / SW 33rd Ave,Ocala,FL,29.1809,-82.1774
Ocala / NE 19th Ave,Ocala,FL,29.2057,-82.1113
Ocala / 6741 W Hwy 40,Ocala,FL,29.1871,-82.2307
Ocala / 9275 S US Highway 441,Ocala,FL,29.0873,-82.08
Ocala / 7400 SE Maricamp Rd,Ocala,FL,29.1207,-82.0304
Ocala / NE Jacksonville Rd,Ocala,FL,29.2134,-82.127
Ocala / 6785 SW Highway 200,Ocala,FL,29.1052,-82.2315
Ocala / 188 SE Hwy 484,Ocala,FL,29.0253,-82.1338
Belleview / County Hwy 484,Belleview,FL,29.0265,-82.0691
Ocala / 1630 NE 25th Ave,Ocala,FL,29.2033,-82.1035
Ocala / NE 16th Street,Ocala,FL,29.2037,-82.1271
Ocala / NW 27th Ave,Ocala,FL,29.195,-82.169
Ocala / NW 45th Terrace,Ocala,FL,29.2109,-82.1966
Belleview / SE US Hwy 441,Belleview,FL,29.0437,-82.0321
Ocala / 8976 SW Highway 200,Ocala,FL,29.0682,-82.268
Ocklawaha / SE Hwy 464,Ocklawaha,FL,29.0419,-81.9421
Ocala / SW 80th Ave,Ocala,FL,29.1126,-82.2518
Ocala / 4950 SW Highway 484,Ocala,FL,29.0258,-82.2036
Sunset Beach / Ocean Hwy W,Sunset Beach,NC,33.9418,-78.5375
Longs / Highway 9 W,Longs,SC,33.9644,-78.7382
Little River / Highway 57 N,Little River,SC,33.8853,-78.6821
Myrtle Beach / Leisure Ln,Myrtle Beach,SC,33.6961,-79.0129
Conway / Highway 90,Conway,SC,33.8297,-78.8921
Conway / Church St,Conway,SC,33.8773,-79.1083
Boiling Springs / Farm Lake Rd,Boiling Springs,SC,35.0502,-81.9892
Simpsonville / Woodruff Rd,Simpsonville,SC,34.8091,-82.2345
Florence / Pine Needles Rd,Florence,SC,34.1771,-79.8616
The Woodlands / FM 2978 Rd,The Woodlands,TX,30.208,-95.5739
The Woodlands/College Pk Dr,The Woodlands,TX,30.2077,-95.4996
Greensboro / McCloud Rd,Greensboro,NC,36.0837,-79.9669
Durham/Christian &Hillsborough,Durham,NC,36.0238,-78.9517
Sachse / Miles Rd,Sachse,TX,32.9524,-96.5839
San Marcos / Rattler Rd,San Marcos,TX,29.82,-97.9498
Colorado Sprngs/E PikesPeak Av,Colorado Springs,CO,38.8341,-104.748
Mobile/Jeff Hamilton Rd Ext,Mobile,AL,30.6527,-88.2456
Honolulu / Dillingham Blvd,Honolulu,HI,21.3204,-157.871
Tualatin/McEwan-BridgeportMall,Lake Oswego,OR,45.3918,-122.747
Harwood Hts/Ronald St&Gunnison,Harwood Heights,IL,41.9671,-87.8042
Oak Lawn / Southwest Hwy,Oak Lawn,IL,41.7253,-87.7367
Buffalo Grove/E. Aptakisic Rd,Buffalo Grove,IL,42.182,-87.9466
Deerfield / S. Pfingsten Road,Deerfield,IL,42.1513,-87.8463
Riverton / W 13400 S,Riverton,UT,40.5081,-111.992
Wadsworth / Silvercreek Rd,Wadsworth,OH,41.0104,-81.7043
Norman / 12th Ave NE,Norman,OK,35.2601,-97.4233
Moore / N Moore Ave,Moore,OK,35.3581,-97.4981
Oklahoma City/S Western Ave,Oklahoma City,OK,35.3184,-97.5294
Edmond / N May Ave,Edmond,OK,35.6558,-97.5668
Moore / S Eastern Ave,Moore,OK,35.3369,-97.4772
Oklahoma City/SW 104th St,Oklahoma City,OK,35.3631,-97.5185
Oklahoma City/S Morgan Rd,Oklahoma City,OK,35.4422,-97.6889
Yukon / S Ranchwood Blvd,Yukon,OK,35.5012,-97.7353
Oklahoma City/SE 44th St,Oklahoma City,OK,35.4212,-97.474
Yukon / N Cemetery Rd,Yukon,OK,35.4684,-97.7599
Houston / 9333 S Main St,Houston,TX,29.6836,-95.4224
Aiken / Pawnee Dr,Aiken,SC,33.5198,-81.722
Mobile / Halls Mill Rd,Mobile,AL,30.6425,-88.117
Council Bluffs / Railroad Ave,Council Bluffs,IA,41.2756,-95.8081
Mesa / E Guadalupe Rd,Mesa,AZ,33.3653,-111.598
Newton / NC-16 South,Newton,NC,35.6865,-81.1981
Olathe / 15260 S Mahaffie St,Olathe,KS,38.8516,-94.8055
Louisville / Fern Valley Rd,Louisville,KY,38.1566,-85.6621
Nampa / Caldwell Blvd,Nampa,ID,43.5953,-116.587
Indianapolis/5030N KeystoneAve,Indianapolis,IN,39.8441,-86.1223
Layton / E Antelope Dr,Layton,UT,41.0889,-111.963
North Dinwiddie / Airpark Dr,North Dinwiddie,VA,37.1905,-77.5039
Akron / W Waterloo Rd,Akron,OH,41.0285,-81.5303
Chesterfield / Gratiot Ave,Chesterfield,MI,42.6495,-82.8515
Willis / FM 1097 Rd W,Willis,TX,30.4246,-95.5339
North Miami / NE 146th St,North Miami,FL,25.9107,-80.1594
Chesapeake / Bromay St,Chesapeake,VA,36.8408,-76.4388
Peabody / Andover St,Peabody,MA,42.5421,-70.9401
Daphne/Co Rd 64 (Daphne Rd),Daphne,AL,30.6035,-87.8447
Grand Prairie/ Lake Ridge Pkwy,Grand Prairie,TX,32.651,-97.044
Aubrey / E University Dr,Aubrey,TX,33.22,-96.9339
Mesquite / N Galloway Ave,Mesquite,TX,32.7916,-96.6126
Fort Worth / WJ Boaz Rd,Fort Worth,TX,32.87,-97.4234
Mesquite / N Galloway Ave,Mesquite,TX,32.8341,-96.6357
Bedford / Harwood Rd,Bedford,TX,32.8508,-97.1164
Hurst / Trinity Blvd (+Annex),Hurst,TX,32.8011,-97.1834
Keller/N Riverside Dr (+Annex),Fort Worth,TX,32.9355,-97.3071
Frisco / Eldorado Pkwy,Frisco,TX,33.1739,-96.8268
Fort Worth / Locke Ave,Fort Worth,TX,32.7318,-97.4055
Grand Prairie / W Pioneer Pkwy,Grand Prairie,TX,32.7102,-97.0212
Grand Prairie / E Pioneer Pkwy,Grand Prairie,TX,32.7086,-96.9994
Fort Worth / Bryant Irvin Rd,Fort Worth,TX,32.6608,-97.4253
Yukon / W Hwy 66,Yukon,OK,35.5157,-97.6993
Carrollton / Kelly Blvd,Carrollton,TX,32.9885,-96.8669
Fort Worth / Keller Haslet Rd,Fort Worth,TX,32.9633,-97.2522
Fort Worth/Granbury Rd(+Annex),Fort Worth,TX,32.6461,-97.4101
Fort Worth / Wall Price Keller,Fort Worth,TX,32.9167,-97.2565
Fort Worth / S Crowley Rd,Fort Worth,TX,32.6374,-97.3479
Fort Worth / N Beach St,Fort Worth,TX,32.8923,-97.2915
Carrollton / E Beltline Rd,Carrollton,TX,32.9532,-96.8792
Mustang / W Armstrong Dr,Mustang,OK,35.3909,-97.7327
Watauga / Watauga Rd,Watauga,TX,32.8622,-97.2652
Copperas Cove/Cove Terrace Ctr,Copperas Cove,TX,31.1206,-97.8994
Yukon / N Mustang Rd,Yukon,OK,35.4722,-97.725
Fort Worth / Basswood Blvd,Fort Worth,TX,32.8739,-97.2626
Carrollton / Old Denton Rd,Carrollton,TX,32.98,-96.9107
White Settlement/ S Jim Wright,White Settlement,TX,32.7576,-97.4767
Fort Worth / McCart Ave,Fort Worth,TX,32.6988,-97.3531
Arlington / S Watson Rd,Arlington,TX,32.695,-97.0638
McKinney / N Custer Rd,McKinney,TX,33.2144,-96.7352
Fort Worth / Longhorn Rd,Fort Worth,TX,32.8472,-97.3892
Fort Worth / Presidio Vista Dr,Fort Worth,TX,32.9057,-97.3237
Plano / Talbert Dr,Plano,TX,33.0078,-96.7787
Arlington / W Harris Rd,Arlington,TX,32.6272,-97.1173
Arlington / E I-20,Arlington,TX,32.6769,-97.0825
Mansfield / Commerce Dr,Mansfield,TX,32.5557,-97.1131
Aledo / E Interstate 20,Aledo,TX,32.7253,-97.5841
Denton / N I-35,Denton,TX,33.2206,-97.1715
Fort Worth / Basswood Blvd,Fort Worth,TX,32.8726,-97.3091
Frisco / All Stars Ave,Frisco,TX,33.1638,-96.8296
Arlington / 6221 Joplin Rd,Arlington,TX,32.646,-97.189
Rowlett / Castle Dr,Rowlett,TX,32.9296,-96.5839
Garland / Bunker Hill Rd,Garland,TX,32.9676,-96.6066
Prosper / W Frontier Pkwy,Prosper,TX,33.2638,-96.7974
Fort Worth / FM 718,Fort Worth,TX,32.9683,-97.4213
Fort Worth / Blue Mound Rd,Fort Worth,TX,32.9119,-97.3473
Fort Worth / E Bonds Ranch Rd,Fort Worth,TX,32.9237,-97.3507
Prosper / 920 Cook Ln,Prosper,TX,33.2449,-96.8107
Fort Worth / Double Eagle Blvd,Fort Worth,TX,33.0281,-97.2993
Roanoke / Dale Earnhardt Way,Roanoke,TX,33.0253,-97.255
Aubrey / Gazebo St,Aubrey,TX,33.2221,-96.9223
Denton / W University Dr,Denton,TX,33.2295,-97.1865
Rochester / Penfield Rd,Rochester,NY,43.1309,-77.4889
Salem / Electric Rd,Salem,VA,37.2987,-80.0257
Greer / SC-101 S,Greer,SC,34.8352,-82.1445
Ocala/E Silver Springs Bl,Ocala,FL,29.2088,-82.0708
McKinney / N Custer Rd,McKinney,TX,33.2611,-96.7332
Fuquay-Varina/Judd Pkwy SW,Fuquay-Varina,NC,35.5779,-78.8119
Conroe/ Gladstell & Ed Holcomb,Conroe,TX,30.2901,-95.4775
Berthoud/N 2nd St,Berthoud,CO,40.31,-105.076
Pooler / Park Avenue,Pooler,GA,32.1341,-81.2508
Garland/E Interstate 30,Garland,TX,32.8543,-96.5577
Garland/E Centerville Rd,Garland,TX,32.899,-96.6002
Fruitland Park/Co Rd 466A,Fruitland Park,FL,28.8614,-81.945
Summerville/E 3rd N St,Summerville,SC,33.0207,-80.167
Waxahachie/Blackchamp Rd,Waxahachie,TX,32.4869,-96.9012
Spring Hill/Cortez Blvd,Spring Hill,FL,28.5193,-82.567
Cape Coral/NE 19th Pl,Cape Coral,FL,26.6669,-81.9335
Franklin/Noah Dr,Franklin,TN,35.8924,-86.8668
Columbia/Old Clemson Rd,Columbia,SC,34.1206,-80.8609
Mobile/Hillcrest Rd,Mobile,AL,30.6436,-88.1912
Artesia / 91 Fwy & Pioneer,Artesia,CA,33.8735,-118.086
Arcadia/Lower Azusa Rd&605 Fwy,Arcadia,CA,34.09,-117.998
NE Dallas / LBJ & Walnut Hill,Dallas,TX,32.8792,-96.6915
Manassas/ Centreville & Oak St,Manassas,VA,38.7841,-77.4491
LA / 10Fwy & S.San Pedro St,Los Angeles,CA,34.0287,-118.256
Bellevue / Northup Way,Bellevue,WA,47.6285,-122.173
Hollywood/Cole&Willoughby Ave,Los Angeles,CA,34.0868,-118.33
Atlanta/JohnWesleyDobbs Ave NE,Atlanta,GA,33.7575,-84.3831
Montebello/ Washington & Maple,Montebello,CA,33.9963,-118.123
Lake City/Forest Pky&DixIndust,Lake City,GA,33.6115,-84.3424
Baltimore / W. Patapsco Ave,Baltimore,MD,39.247,-76.635
Fraser/ Groesbeck - 13 Mile Rd,Fraser,MI,42.5281,-82.9448
Vallejo / Mini Drive,Vallejo,CA,38.1431,-122.25
San Diego/ 94 Fwy/54th &Euclid,San Diego,CA,32.725,-117.083
Miami / NW 5th St,Miami,FL,25.7792,-80.1974
Silver Spring / Hillwood Dr,Silver Spring,MD,39.0319,-77.0031
Chicago / E. 95th St,Chicago,IL,41.7212,-87.5998
Chicago / S. Harlem Ave,Chicago,IL,41.7842,-87.8005
St Charles / S Old Hwy 94,St Charles,MO,38.7737,-90.5186
Burr Ridge / Rt 83 / Frontage,Burr Ridge,IL,41.7395,-87.9423
Yonkers / Route 9A,Yonkers,NY,40.9689,-73.8696
Silverlake / Glendale Blvd,Los Angeles,CA,34.0861,-118.26
Chicago / N Harlem Ave,Chicago,IL,41.9227,-87.8055
Bethesda/ River Rd & Butler Rd,Bethesda,MD,38.9624,-77.103
Dundalk/Wise Ave & N. Point Bl,Dundalk,MD,39.2574,-76.4634
Chattanooga / E. Brainerd Rd,Chattanooga,TN,35.0066,-85.1553
Chattanooga / Ringgold Road,East Ridge,TN,34.9883,-85.1995
Nashville / Elm Hill Pike,Nashville,TN,36.1492,-86.7007
Nashville / Dickerson Pike,Nashville,TN,36.232,-86.7576
Madison / Rivergate,Madison,TN,36.2901,-86.7051
Nashville / Downtown,Nashville,TN,36.1516,-86.7721
Nashville / Metroplex Drive,Nashville,TN,36.0893,-86.6957
Madison / Myatt Dr,Madison,TN,36.2939,-86.6954
Hixson / Hwy 153,Hixson,TN,35.1512,-85.2478
Hixson / Gadd Road,Hixson,TN,35.1422,-85.25
Red Bank / Harding Road,Red Bank,TN,35.104,-85.2982
Nashville / Welshwood Dr,Nashville,TN,36.0832,-86.7287
Madison / Williams Ave,Madison,TN,36.2664,-86.7127
Nashville / McNally Dr,Nashville,TN,36.0932,-86.7436
Hermitage / Central Crt,Hermitage,TN,36.1711,-86.5987
Antioch / Cane Ridge Road,Antioch,TN,36.0468,-86.6634
Nashville / Charlotte Pike,Nashville,TN,36.1471,-86.8686
Old Hckory / Lebanon Road,Old Hickory,TN,36.2191,-86.5773
St Louis/CreveCoeur&N.Lindberg,St Louis,MO,38.6885,-90.4049
St Louis / N. Vandeventer,St Louis,MO,38.6365,-90.2419
St Ann / Maryland Heights,Saint Ann,MO,38.716,-90.4071
Florissant / N. Hwy 67,Florissant,MO,38.8002,-90.3164
Ferguson / W. Florissant Ave,St Louis,MO,38.7381,-90.2789
Florissant/New Halls Ferry&270,Florissant,MO,38.7759,-90.2754
Berkley (Airport) World Prkwy,St Louis,MO,38.728,-90.3338
St Louis / S.3rd St (Dwntwn),St Louis,MO,38.6138,-90.1935
Kansas City / E. 47th St,Kansas City,MO,39.0356,-94.4739
Kansas City / E. 67th Ter,Kansas City,MO,39.001,-94.4843
Kansas City / James A Reed Rd,Kansas City,MO,38.9507,-94.4939
Independence/M291 Frontage Rd,Independence,MO,39.0708,-94.3799
Raytown / Woodson Road,Raytown,MO,38.9774,-94.4471
Kansas City / Main St-Armour,Kansas City,MO,39.0642,-94.5863
Columbia / River Dr & Lucas Rd,Columbia,SC,34.0263,-81.063
Columbia / Buckner Rd & I-20,Columbia,SC,34.0642,-81.0424
Columbia/Broad Rvr &Farrington,Columbia,SC,34.0475,-81.1019
Columbia/Decker Bl&TwoNotch Rd,Columbia,SC,34.0568,-80.9473
Columbia/Rosewood&MidlandsTech,Columbia,SC,33.9883,-80.9752
W Columbia / Orchard Dr & I-26,West Columbia,SC,33.983,-81.1082
W Columbia/ Airport & Glenn St,West Columbia,SC,33.9691,-81.0804
Greenville/Wht Horse Rd& Hwy85,Greenville,SC,34.798,-82.4234
Greenville/WoodsLake/ConvCentr,Greenville,SC,34.8556,-82.3513
Mauldin/N. Main St & Butler Rd,Mauldin,SC,34.7807,-82.3099
Simpsonvill/Grandview&Fairview,Simpsonville,SC,34.7304,-82.2671
Taylors / Wade Hampton Blvd,Taylors,SC,34.9117,-82.3256
Charleston/AshleyPhosphate&I26,Charleston,SC,32.9342,-80.0525
N Charleston/Dorchestr&Michaux,Charleston,SC,32.8654,-80.0517
N Charleston/Dorchestr/AshlyPk,Charleston,SC,32.8826,-80.0637
Charleston/SamRittenberg&Hwy61,Charleston,SC,32.8003,-80.0179
HiltonHead/OfficePark/SeaPines,Hilton Head Island,SC,32.1526,-80.7683
Columbia/ Plumbers & N.Main St,Columbia,SC,34.0745,-80.9902
Greenville/PineKnol&WadeHamptn,Greenville,SC,34.8821,-82.3584
Hilton Head / Yacht Cove Dr,Hilton Head Island,SC,32.1766,-80.7324
Spartanburg/Chesnee Hwy & I-85,Spartanburg,SC,35.0078,-81.9059
Columbia/Broad Rvr & St Andrws,Columbia,SC,34.0498,-81.104
Charlotte/WT Harris &Albemarle,Charlotte,NC,35.2042,-80.7262
Charlotte/N.Tryon &Old Concord,Charlotte,NC,35.2647,-80.7682
